Name,Season,Tm,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
Kwame Brown,1,MEM,,15.0,1.0,204.0,4.7,9.6,0.48700000000000004,3.5,8.4,0.41200000000000003,4.9,9.1,14.1,4.2,1.5,1.0,3.5,5.9,12.8,98.0,109.0
Kwame Brown,1,GSW,,9.0,3.0,187.0,5.8,11.1,0.525,4.2,9.5,0.441,4.4,11.4,15.8,1.1,2.2,0.0,3.9,5.8,15.8,94.0,105.0
Steve Nash,1996-97,PHO,PG,65.0,2.0,684.0,5.6,13.2,0.423,3.2,3.8,0.8240000000000001,1.2,3.5,4.7,10.4,1.5,0.0,4.7,6.9,16.0,103.0,112.0
Steve Nash,1997-98,PHO,PG,76.0,9.0,1664.0,8.5,18.4,0.45899999999999996,2.3,2.7,0.86,1.0,4.0,5.0,8.3,2.0,0.1,3.1,4.6,21.8,111.0,105.0
Steve Nash,1998-99,DAL,PG,40.0,40.0,1269.0,4.8,13.3,0.363,1.6,2.0,0.826,1.4,3.5,4.8,9.3,1.6,0.1,3.5,4.2,13.4,99.0,108.0
Steve Nash,1999-00,DAL,PG,56.0,27.0,1532.0,5.7,12.0,0.47700000000000004,2.5,2.8,0.882,1.1,2.9,4.0,9.0,1.2,0.1,3.4,4.0,15.9,114.0,111.0
Steve Nash,2000-01,DAL,PG,70.0,70.0,2387.0,8.3,17.1,0.48700000000000004,5.0,5.6,0.895,1.0,3.8,4.8,11.0,1.6,0.1,4.4,3.4,23.6,115.0,106.0
Steve Nash,2001-02 ★,DAL,PG,82.0,82.0,2837.0,9.6,19.8,0.483,4.7,5.3,0.887,0.9,3.7,4.6,11.6,1.0,0.1,4.2,3.0,26.7,118.0,112.0
Steve Nash,2002-03 ★,DAL,PG,82.0,82.0,2711.0,9.9,21.3,0.465,5.9,6.5,0.909,1.2,3.3,4.5,11.4,1.6,0.1,3.7,2.6,27.8,118.0,106.0
Steve Nash,2003-04,DAL,PG,78.0,78.0,2612.0,7.8,16.7,0.47,4.5,4.9,0.9159999999999999,1.2,3.4,4.6,13.5,1.3,0.2,4.1,2.7,22.2,120.0,111.0
Steve Nash,2004-05 ★,PHO,PG,75.0,75.0,2573.0,8.4,16.7,0.502,4.1,4.6,0.887,1.1,3.7,4.8,16.7,1.4,0.1,4.8,2.6,22.7,123.0,111.0
Steve Nash,2005-06 ★,PHO,PG,79.0,79.0,2796.0,9.7,18.9,0.512,4.6,5.0,0.9209999999999999,0.8,5.1,6.0,14.8,1.1,0.2,4.9,2.1,26.7,121.0,109.0
Steve Nash,2006-07 ★,PHO,PG,76.0,76.0,2682.0,9.7,18.2,0.532,4.2,4.6,0.899,0.6,4.5,5.0,16.5,1.1,0.1,5.4,2.2,26.4,124.0,110.0
Steve Nash,2007-08 ★,PHO,PG,81.0,81.0,2780.0,8.7,17.2,0.504,4.0,4.4,0.9059999999999999,0.5,4.5,5.0,16.0,0.9,0.1,5.3,2.0,24.5,121.0,112.0
Steve Nash,2008-09,PHO,PG,74.0,74.0,2484.0,8.6,17.1,0.503,3.9,4.2,0.9329999999999999,0.4,4.1,4.5,14.4,1.1,0.2,5.0,2.2,23.4,119.0,115.0
Steve Nash,2009-10 ★,PHO,PG,81.0,81.0,2660.0,9.4,18.6,0.507,4.0,4.3,0.938,0.6,4.4,5.1,16.9,0.8,0.2,5.6,2.0,25.2,121.0,114.0
Steve Nash,2010-11,PHO,PG,75.0,75.0,2497.0,8.1,16.5,0.49200000000000005,4.6,5.1,0.912,0.8,4.5,5.3,17.4,1.0,0.1,5.4,1.8,22.5,118.0,114.0
Steve Nash,2011-12 ★,PHO,PG,62.0,62.0,1961.0,7.8,14.7,0.532,3.4,3.8,0.894,0.7,4.2,4.9,17.5,1.0,0.2,6.1,1.4,20.4,115.0,110.0
Steve Nash,2012-13,LAL,PG,50.0,50.0,1627.0,7.4,14.8,0.49700000000000005,3.3,3.6,0.922,0.8,3.6,4.4,10.4,0.9,0.2,3.9,2.2,19.9,117.0,111.0
Steve Nash,2013-14,LAL,PG,15.0,10.0,313.0,5.6,14.6,0.38299999999999995,3.4,3.7,0.917,0.6,3.9,4.5,13.4,1.1,0.3,4.8,2.8,15.9,100.0,114.0
Steve Nash,Career,,,1217.0,1053.0,38069.0,8.5,17.2,0.49,4.1,4.5,0.904,0.9,4.0,4.9,13.8,1.2,0.1,4.7,2.7,23.3,118.0,111.0
Steve Nash,,,,,,,,,,,,,,,,,,,,,,,
Steve Nash,10,PHO,,744.0,614.0,22781.0,8.7,17.3,0.504,4.0,4.4,0.907,0.7,4.4,5.1,15.5,1.1,0.1,5.1,2.4,23.7,120.0,111.0
Steve Nash,6,DAL,,408.0,379.0,13348.0,8.2,17.5,0.46799999999999997,4.4,4.9,0.898,1.1,3.5,4.6,11.3,1.4,0.1,4.0,3.2,23.0,116.0,109.0
Steve Nash,2,LAL,,65.0,60.0,1940.0,7.1,14.8,0.478,3.4,3.6,0.9209999999999999,0.8,3.7,4.4,10.9,1.0,0.2,4.1,2.3,19.2,114.0,112.0
Louis Williams,2005-06,PHI,PG,30.0,0.0,145.0,8.2,18.6,0.442,2.9,4.6,0.615,1.1,5.7,6.8,3.6,1.8,0.0,4.6,4.6,20.0,87.0,109.0
Louis Williams,2006-07,PHI,PG,61.0,0.0,688.0,7.2,16.2,0.441,4.9,7.1,0.696,1.3,4.1,5.4,8.5,1.7,0.1,3.5,3.2,20.2,105.0,109.0
Louis Williams,2007-08,PHI,PG,80.0,0.0,1862.0,9.1,21.4,0.424,6.5,8.3,0.7829999999999999,1.2,3.6,4.8,7.2,2.3,0.4,3.6,3.7,26.2,108.0,108.0
Louis Williams,2008-09,PHI,SG,81.0,0.0,1919.0,9.3,23.5,0.39799999999999996,8.5,10.7,0.79,1.0,3.6,4.6,6.7,2.4,0.4,4.2,3.6,28.9,105.0,109.0
Louis Williams,2009-10,PHI,PG,64.0,38.0,1912.0,8.7,18.6,0.47,5.3,6.4,0.8240000000000001,0.7,4.4,5.1,7.3,2.2,0.4,2.9,3.0,24.6,116.0,112.0
Louis Williams,2010-11,PHI,SG,75.0,0.0,1747.0,9.7,23.8,0.406,8.8,10.7,0.823,1.0,3.5,4.5,7.6,1.4,0.5,3.1,3.8,30.8,111.0,108.0
Louis Williams,2011-12,PHI,PG,64.0,0.0,1682.0,10.1,24.9,0.40700000000000003,7.5,9.3,0.812,1.0,4.0,4.9,7.0,1.7,0.6,2.3,2.9,30.4,110.0,102.0
Louis Williams,2012-13,ATL,SG,39.0,9.0,1119.0,8.7,20.5,0.42200000000000004,4.9,5.6,0.868,0.4,3.3,3.7,6.4,2.0,0.5,3.4,2.5,25.5,106.0,107.0
Louis Williams,2013-14,ATL,PG,60.0,7.0,1445.0,6.9,17.3,0.4,5.3,6.3,0.8490000000000001,0.4,4.0,4.4,7.4,1.6,0.1,3.2,2.3,21.9,107.0,109.0
Louis Williams,2014-15,TOR,SG,26.0,0.0,587.0,10.2,24.7,0.41600000000000004,8.6,10.0,0.858,1.0,2.8,3.8,3.1,2.7,0.2,2.8,3.1,33.1,114.0,107.0
Louis Williams,Career,,,580.0,54.0,13106.0,8.9,21.4,0.419,6.7,8.3,0.81,0.9,3.8,4.6,7.0,2.0,0.4,3.3,3.2,26.9,109.0,108.0
Louis Williams,,,,,,,,,,,,,,,,,,,,,,,
Louis Williams,7,PHI,,455.0,38.0,9955.0,9.2,21.9,0.42100000000000004,7.0,8.8,0.7979999999999999,1.0,3.9,4.8,7.2,2.0,0.4,3.3,3.4,27.4,109.0,108.0
Louis Williams,2,ATL,,99.0,16.0,2564.0,7.7,18.7,0.41,5.1,6.0,0.857,0.4,3.7,4.1,7.0,1.8,0.3,3.3,2.4,23.5,107.0,108.0
Louis Williams,1,TOR,,26.0,0.0,587.0,10.2,24.7,0.41600000000000004,8.6,10.0,0.858,1.0,2.8,3.8,3.1,2.7,0.2,2.8,3.1,33.1,114.0,107.0
Lance Stephenson,2010-11,IND,SG,12.0,0.0,115.0,5.7,17.2,0.33299999999999996,4.8,6.2,0.7859999999999999,0.4,7.5,7.9,9.3,1.8,0.0,7.1,6.2,16.3,78.0,106.0
Lance Stephenson,2011-12,IND,SG,42.0,1.0,442.0,5.6,15.0,0.376,1.0,2.0,0.47100000000000003,1.4,4.9,6.3,5.5,2.5,0.6,4.3,3.6,12.7,80.0,104.0
Lance Stephenson,2012-13,IND,SG,78.0,72.0,2278.0,6.4,14.0,0.46,1.8,2.7,0.652,1.1,6.0,7.1,5.2,1.9,0.4,2.5,3.8,16.1,106.0,101.0
Lance Stephenson,2013-14,IND,SG,78.0,78.0,2752.0,8.1,16.4,0.491,2.6,3.7,0.711,1.8,8.7,10.5,6.8,1.0,0.1,4.0,3.7,20.4,106.0,101.0
Lance Stephenson,2014-15,CHO,SG,25.0,25.0,819.0,6.8,17.7,0.386,2.1,3.3,0.635,1.7,9.2,10.9,7.7,1.2,0.2,3.6,3.6,16.3,88.0,108.0
Lance Stephenson,Career,,,235.0,176.0,6406.0,7.1,15.6,0.455,2.2,3.2,0.6759999999999999,1.5,7.6,9.0,6.3,1.5,0.3,3.5,3.8,17.7,101.0,102.0
Lance Stephenson,,,,,,,,,,,,,,,,,,,,,,,
Lance Stephenson,4,IND,,210.0,151.0,5587.0,7.2,15.3,0.467,2.2,3.2,0.682,1.5,7.3,8.8,6.1,1.5,0.3,3.5,3.8,17.9,103.0,101.0
Lance Stephenson,1,CHO,,25.0,25.0,819.0,6.8,17.7,0.386,2.1,3.3,0.635,1.7,9.2,10.9,7.7,1.2,0.2,3.6,3.6,16.3,88.0,108.0
Alex Kirk,2014-15,CLE,C,3.0,0.0,6.0,8.7,17.4,0.5,17.4,17.4,1.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,8.7,34.8,160.0,117.0
Alex Kirk,Career,,,3.0,0.0,6.0,8.7,17.4,0.5,17.4,17.4,1.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,8.7,34.8,160.0,117.0
Lamar Odom,1999-00,LAC,SF,76.0,70.0,2767.0,8.3,18.9,0.43799999999999994,5.6,7.8,0.7190000000000001,2.9,8.1,11.0,5.9,1.7,1.8,4.8,5.4,23.3,100.0,108.0
Lamar Odom,2000-01,LAC,PF,76.0,74.0,2836.0,9.1,19.7,0.46,4.9,7.3,0.679,2.1,9.1,11.2,7.4,1.4,2.3,5.0,4.5,24.6,102.0,102.0
Lamar Odom,2001-02,LAC,SF,29.0,25.0,999.0,8.1,19.2,0.419,3.3,5.0,0.6559999999999999,1.7,7.7,9.4,9.1,1.2,1.9,5.2,4.9,20.2,94.0,105.0
Lamar Odom,2002-03,LAC,SF,49.0,47.0,1679.0,8.4,19.1,0.439,4.3,5.5,0.777,1.8,8.4,10.2,5.6,1.3,1.3,4.4,5.7,22.3,99.0,106.0
Lamar Odom,2003-04,MIA,PF,80.0,80.0,3003.0,8.8,20.5,0.43,6.2,8.3,0.742,2.9,11.2,14.1,5.9,1.5,1.3,4.3,5.0,24.9,102.0,98.0
Lamar Odom,2004-05,LAL,PF,64.0,64.0,2320.0,8.3,17.6,0.473,4.7,6.8,0.695,3.1,11.8,14.9,5.4,1.0,1.5,3.7,4.8,22.2,107.0,108.0
Lamar Odom,2005-06,LAL,PF,80.0,80.0,3221.0,7.3,15.2,0.48100000000000004,3.5,5.1,0.69,3.0,9.1,12.1,7.3,1.2,1.0,3.5,4.2,19.4,112.0,105.0
Lamar Odom,2006-07,LAL,PF,56.0,56.0,2202.0,7.4,15.9,0.46799999999999997,4.6,6.6,0.7,2.4,10.4,12.7,6.3,1.2,0.7,3.8,4.2,20.7,107.0,107.0
Lamar Odom,2007-08,LAL,PF,77.0,77.0,2921.0,7.2,13.7,0.525,3.9,5.6,0.698,3.4,10.7,14.1,4.7,1.3,1.2,2.7,3.8,18.8,116.0,104.0
Lamar Odom,2008-09,LAL,PF,78.0,32.0,2316.0,7.6,15.5,0.49200000000000005,3.5,5.6,0.623,3.9,10.1,14.0,4.5,1.7,2.2,3.0,5.2,19.5,110.0,102.0
Lamar Odom,2009-10,LAL,PF,82.0,38.0,2585.0,6.8,14.8,0.46299999999999997,2.8,4.0,0.693,3.7,12.4,16.0,5.3,1.5,1.2,3.0,4.5,17.6,109.0,100.0
Lamar Odom,2010-11,LAL,PF,82.0,35.0,2639.0,9.5,17.9,0.53,3.3,4.9,0.675,3.5,10.7,14.2,5.0,0.9,1.2,2.8,4.0,23.7,118.0,103.0
Lamar Odom,2011-12,DAL,SF,50.0,4.0,1027.0,6.3,17.8,0.35200000000000004,3.0,5.0,0.5920000000000001,1.8,8.8,10.6,4.2,1.0,0.9,2.7,5.0,17.0,89.0,103.0
Lamar Odom,2012-13,LAC,PF,82.0,2.0,1616.0,4.8,11.9,0.39899999999999997,0.7,1.4,0.47600000000000003,3.8,11.8,15.6,4.6,2.2,1.9,2.8,7.0,10.8,95.0,99.0
Lamar Odom,Career,,,961.0,684.0,32131.0,7.8,16.9,0.46299999999999997,4.1,5.9,0.693,3.0,10.2,13.1,5.8,1.4,1.5,3.7,4.7,20.8,106.0,104.0
Lamar Odom,,,,,,,,,,,,,,,,,,,,,,,
Lamar Odom,7,LAL,,519.0,382.0,18204.0,7.7,15.7,0.491,3.7,5.5,0.6829999999999999,3.3,10.7,14.0,5.5,1.3,1.3,3.2,4.4,20.2,112.0,104.0
Lamar Odom,5,LAC,,312.0,218.0,9897.0,7.9,18.1,0.439,4.1,5.9,0.7,2.5,9.0,11.5,6.4,1.6,1.9,4.5,5.4,21.1,99.0,104.0
Lamar Odom,1,MIA,,80.0,80.0,3003.0,8.8,20.5,0.43,6.2,8.3,0.742,2.9,11.2,14.1,5.9,1.5,1.3,4.3,5.0,24.9,102.0,98.0
Lamar Odom,1,DAL,,50.0,4.0,1027.0,6.3,17.8,0.35200000000000004,3.0,5.0,0.5920000000000001,1.8,8.8,10.6,4.2,1.0,0.9,2.7,5.0,17.0,89.0,103.0
E'Twaun Moore,2011-12,BOS,PG,38.0,0.0,331.0,6.9,18.1,0.381,1.1,1.1,1.0,0.6,4.7,5.3,5.5,1.8,0.5,3.4,5.3,17.7,89.0,101.0
E'Twaun Moore,2012-13,ORL,SG,75.0,21.0,1682.0,7.3,18.5,0.396,1.5,1.8,0.797,1.5,3.7,5.2,6.4,1.6,0.7,3.3,3.8,18.2,95.0,111.0
E'Twaun Moore,2013-14,ORL,SG,79.0,3.0,1506.0,6.6,15.5,0.428,1.8,2.3,0.765,1.0,3.6,4.6,3.8,2.0,0.4,1.9,3.6,17.0,102.0,109.0
E'Twaun Moore,2014-15,CHI,SG,11.0,0.0,39.0,6.6,17.2,0.385,0.0,2.6,0.0,4.0,6.6,10.6,5.3,1.3,0.0,2.6,4.0,15.8,95.0,106.0
E'Twaun Moore,Career,,,203.0,24.0,3558.0,7.0,17.2,0.40700000000000003,1.5,2.0,0.779,1.2,3.8,5.0,5.2,1.8,0.6,2.7,3.8,17.6,97.0,109.0
E'Twaun Moore,,,,,,,,,,,,,,,,,,,,,,,
E'Twaun Moore,2,ORL,,154.0,24.0,3188.0,7.0,17.1,0.41,1.6,2.1,0.78,1.2,3.7,4.9,5.2,1.8,0.6,2.6,3.7,17.6,98.0,110.0
E'Twaun Moore,1,BOS,,38.0,0.0,331.0,6.9,18.1,0.381,1.1,1.1,1.0,0.6,4.7,5.3,5.5,1.8,0.5,3.4,5.3,17.7,89.0,101.0
E'Twaun Moore,1,CHI,,11.0,0.0,39.0,6.6,17.2,0.385,0.0,2.6,0.0,4.0,6.6,10.6,5.3,1.3,0.0,2.6,4.0,15.8,95.0,106.0
Solomon Jones,2006-07,ATL,PF,58.0,8.0,666.0,5.2,10.3,0.508,4.7,6.0,0.787,3.9,7.0,10.9,0.9,0.9,3.4,2.0,9.9,15.1,116.0,107.0
Solomon Jones,2007-08,ATL,PF,35.0,0.0,145.0,4.4,10.9,0.4,4.0,7.3,0.55,6.9,8.4,15.3,0.0,1.1,1.8,4.0,10.2,12.7,89.0,108.0
Solomon Jones,2008-09,ATL,C,63.0,0.0,675.0,5.3,8.8,0.604,4.2,5.9,0.716,4.1,7.1,11.3,1.2,0.6,2.7,2.1,9.9,14.9,124.0,108.0
Solomon Jones,2009-10,IND,C,52.0,2.0,675.0,5.7,12.9,0.44299999999999995,3.7,5.2,0.718,3.7,6.8,10.6,2.3,1.0,2.7,2.9,9.2,15.2,99.0,106.0
Solomon Jones,2010-11,IND,C,39.0,0.0,528.0,4.7,11.6,0.405,3.9,6.0,0.6609999999999999,4.3,6.5,10.8,2.9,1.2,2.1,3.4,9.0,13.3,95.0,106.0
Solomon Jones,2011-12,TOT,C-PF,21.0,1.0,292.0,4.5,11.3,0.39299999999999996,3.5,4.3,0.826,5.9,4.8,10.8,1.7,1.7,2.0,3.3,8.0,12.4,96.0,106.0
Solomon Jones,2011-12,LAC,PF,10.0,0.0,96.0,0.6,4.5,0.125,2.2,2.8,0.8,6.2,3.4,9.5,1.1,2.2,2.8,2.8,6.7,3.4,82.0,105.0
Solomon Jones,2011-12,NOH,C,11.0,1.0,196.0,6.4,14.7,0.434,4.2,5.0,0.833,5.8,5.5,11.4,1.9,1.4,1.7,3.6,8.6,16.9,99.0,106.0
Solomon Jones,2012-13,NYK,PF,2.0,1.0,26.0,0.0,2.1,0.0,0.0,0.0,,2.1,4.1,6.2,0.0,0.0,2.1,6.2,6.2,0.0,17.0,110.0
Solomon Jones,2013-14,ORL,PF,11.0,0.0,85.0,3.6,10.3,0.353,1.2,2.4,0.5,4.8,4.8,9.6,1.2,1.2,1.2,1.2,7.2,8.4,92.0,109.0
Solomon Jones,Career,,,281.0,12.0,3092.0,5.1,10.9,0.467,4.0,5.5,0.7170000000000001,4.3,6.7,11.0,1.7,1.0,2.6,2.7,9.3,14.1,104.0,107.0
Solomon Jones,,,,,,,,,,,,,,,,,,,,,,,
Solomon Jones,3,ATL,,156.0,8.0,1486.0,5.2,9.7,0.535,4.4,6.1,0.728,4.3,7.2,11.5,0.9,0.8,2.9,2.3,9.9,14.8,116.0,107.0
Solomon Jones,2,IND,,91.0,2.0,1203.0,5.3,12.3,0.428,3.8,5.5,0.6920000000000001,4.0,6.7,10.7,2.6,1.1,2.5,3.1,9.1,14.4,97.0,106.0
Solomon Jones,1,NOH,,11.0,1.0,196.0,6.4,14.7,0.434,4.2,5.0,0.833,5.8,5.5,11.4,1.9,1.4,1.7,3.6,8.6,16.9,99.0,106.0
Solomon Jones,1,ORL,,11.0,0.0,85.0,3.6,10.3,0.353,1.2,2.4,0.5,4.8,4.8,9.6,1.2,1.2,1.2,1.2,7.2,8.4,92.0,109.0
Solomon Jones,1,LAC,,10.0,0.0,96.0,0.6,4.5,0.125,2.2,2.8,0.8,6.2,3.4,9.5,1.1,2.2,2.8,2.8,6.7,3.4,82.0,105.0
Solomon Jones,1,NYK,,2.0,1.0,26.0,0.0,2.1,0.0,0.0,0.0,,2.1,4.1,6.2,0.0,0.0,2.1,6.2,6.2,0.0,17.0,110.0
Al Harrington,1998-99,IND,PF,21.0,0.0,160.0,6.3,19.4,0.321,3.1,5.2,0.6,6.9,6.6,13.5,1.7,1.4,0.7,3.8,9.0,15.6,82.0,105.0
Al Harrington,1999-00,IND,PF,50.0,0.0,854.0,7.3,15.9,0.45799999999999996,4.7,6.7,0.703,2.8,6.8,9.6,2.3,1.5,0.5,3.9,7.8,19.8,97.0,104.0
Al Harrington,2000-01,IND,PF,78.0,38.0,1892.0,6.8,15.4,0.444,2.9,4.5,0.6559999999999999,3.4,7.4,10.8,3.7,1.8,0.5,4.2,6.3,16.6,91.0,102.0
Al Harrington,2001-02,IND,PF,44.0,1.0,1313.0,9.1,19.2,0.475,4.6,5.7,0.799,3.8,7.2,11.0,2.1,1.6,0.8,3.1,6.6,22.9,103.0,104.0
Al Harrington,2002-03,IND,SF,82.0,37.0,2467.0,8.3,19.0,0.434,4.5,5.8,0.77,3.4,7.5,10.9,2.7,1.5,0.7,3.5,6.0,21.3,97.0,102.0
Al Harrington,2003-04,IND,PF,79.0,15.0,2441.0,9.5,20.4,0.46299999999999997,4.2,5.7,0.7340000000000001,3.7,7.8,11.4,2.9,1.8,0.5,3.7,5.6,23.6,100.0,98.0
Al Harrington,2004-05,ATL,SF,66.0,66.0,2550.0,9.3,20.3,0.45899999999999996,4.9,7.2,0.672,3.0,6.5,9.5,4.3,1.8,0.3,4.2,5.1,23.8,99.0,111.0
Al Harrington,2005-06,ATL,PF,76.0,76.0,2782.0,10.5,23.3,0.452,4.6,6.7,0.6940000000000001,2.5,7.5,10.0,4.5,1.6,0.3,3.7,5.7,26.9,104.0,111.0
Al Harrington,2006-07,TOT,PF,78.0,78.0,2563.0,9.7,21.1,0.457,3.3,4.7,0.6940000000000001,2.9,6.7,9.7,2.9,1.3,0.5,3.3,5.2,25.1,104.0,108.0
Al Harrington,2006-07,IND,PF,36.0,36.0,1208.0,9.6,20.9,0.45799999999999996,3.1,4.3,0.713,3.1,6.7,9.7,2.2,1.1,0.4,3.9,5.0,24.6,100.0,107.0
Al Harrington,2006-07,GSW,PF,42.0,42.0,1355.0,9.7,21.3,0.456,3.4,5.0,0.6809999999999999,2.9,6.8,9.6,3.5,1.4,0.5,2.8,5.5,25.5,107.0,108.0
Al Harrington,2007-08,GSW,C,81.0,59.0,2190.0,8.9,20.5,0.434,3.3,4.2,0.774,2.4,7.4,9.7,2.9,1.6,0.4,2.0,5.9,24.4,113.0,110.0
Al Harrington,2008-09,TOT,PF,73.0,56.0,2546.0,10.4,23.6,0.439,4.6,5.7,0.7929999999999999,1.9,6.9,8.9,2.0,1.7,0.4,3.1,4.4,28.6,105.0,110.0
Al Harrington,2008-09,GSW,PF,5.0,5.0,166.0,6.8,20.6,0.32899999999999996,1.5,2.9,0.5,2.9,5.3,8.2,2.9,2.1,0.0,2.1,4.1,18.3,92.0,114.0
Al Harrington,2008-09,NYK,PF,68.0,51.0,2380.0,10.6,23.8,0.446,4.8,5.9,0.804,1.9,7.0,8.9,1.9,1.7,0.5,3.2,4.4,29.3,106.0,110.0
Al Harrington,2009-10,NYK,PF,72.0,15.0,2195.0,10.4,24.0,0.435,5.6,7.4,0.757,2.0,7.4,9.4,2.6,1.4,0.6,3.1,4.9,29.7,106.0,111.0
Al Harrington,2010-11,DEN,PF,73.0,3.0,1665.0,8.5,20.4,0.41600000000000004,2.6,3.5,0.735,2.3,7.7,10.0,3.0,1.2,0.3,3.2,6.1,23.1,101.0,108.0
Al Harrington,2011-12,DEN,PF,64.0,1.0,1761.0,10.0,22.4,0.446,3.4,5.1,0.6759999999999999,2.1,9.2,11.3,2.5,1.7,0.3,3.2,5.2,26.3,103.0,105.0
Al Harrington,2012-13,ORL,C,10.0,0.0,119.0,8.8,24.9,0.35100000000000003,1.3,1.8,0.75,2.6,9.2,11.8,4.4,1.8,0.4,3.1,7.9,22.3,90.0,107.0
Al Harrington,2013-14,WAS,PF,34.0,0.0,511.0,8.3,20.9,0.396,2.7,3.5,0.7709999999999999,1.5,6.6,8.1,2.8,1.4,0.0,3.4,7.3,22.7,96.0,106.0
Al Harrington,Career,,,981.0,445.0,28009.0,9.3,20.8,0.444,4.1,5.6,0.727,2.8,7.3,10.1,3.0,1.6,0.5,3.4,5.7,24.4,102.0,107.0
Al Harrington,,,,,,,,,,,,,,,,,,,,,,,
Al Harrington,7,IND,,390.0,127.0,10335.0,8.4,18.7,0.451,4.0,5.4,0.733,3.5,7.3,10.8,2.7,1.6,0.6,3.7,6.1,21.4,98.0,102.0
Al Harrington,2,ATL,,142.0,142.0,5332.0,9.9,21.8,0.455,4.7,6.9,0.6829999999999999,2.7,7.0,9.7,4.4,1.7,0.3,4.0,5.4,25.4,102.0,111.0
Al Harrington,2,NYK,,140.0,66.0,4575.0,10.5,23.9,0.441,5.2,6.6,0.779,1.9,7.2,9.2,2.2,1.6,0.5,3.1,4.6,29.5,106.0,111.0
Al Harrington,2,DEN,,137.0,4.0,3426.0,9.2,21.4,0.43200000000000005,3.0,4.3,0.7,2.2,8.5,10.7,2.8,1.4,0.3,3.2,5.7,24.7,102.0,107.0
Al Harrington,3,GSW,,128.0,106.0,3711.0,9.1,20.8,0.43799999999999994,3.2,4.5,0.727,2.6,7.1,9.6,3.1,1.6,0.4,2.3,5.7,24.5,110.0,109.0
Al Harrington,1,WAS,,34.0,0.0,511.0,8.3,20.9,0.396,2.7,3.5,0.7709999999999999,1.5,6.6,8.1,2.8,1.4,0.0,3.4,7.3,22.7,96.0,106.0
Al Harrington,1,ORL,,10.0,0.0,119.0,8.8,24.9,0.35100000000000003,1.3,1.8,0.75,2.6,9.2,11.8,4.4,1.8,0.4,3.1,7.9,22.3,90.0,107.0
Earl Watson,2001-02,SEA,PG,64.0,0.0,964.0,5.4,11.9,0.45299999999999996,1.3,2.0,0.639,1.7,2.9,4.6,7.0,3.4,0.3,2.9,5.2,12.9,104.0,106.0
Earl Watson,2002-03,MEM,PG,79.0,2.0,1366.0,6.4,14.8,0.435,2.4,3.3,0.721,1.7,4.5,6.2,8.5,3.4,0.5,3.3,5.2,16.4,103.0,106.0
Earl Watson,2003-04,MEM,PG,81.0,14.0,1669.0,5.4,14.6,0.371,2.8,4.3,0.652,1.5,4.1,5.6,12.7,2.9,0.6,4.6,5.5,14.5,95.0,103.0
Earl Watson,2004-05,MEM,PG,80.0,14.0,1808.0,7.1,16.6,0.426,2.7,4.1,0.659,1.1,3.9,4.9,10.8,2.5,0.6,5.0,5.5,18.5,98.0,104.0
Earl Watson,2005-06,TOT,PG,70.0,10.0,1578.0,7.2,16.6,0.43,2.5,3.6,0.6759999999999999,0.8,4.4,5.2,9.4,2.2,0.3,4.4,5.2,20.4,106.0,110.0
Earl Watson,2005-06,DEN,PG,46.0,10.0,975.0,6.3,14.8,0.429,1.9,3.1,0.627,0.9,3.6,4.5,8.4,1.9,0.4,3.9,5.0,18.2,105.0,108.0
Earl Watson,2005-06,SEA,PG,24.0,0.0,603.0,8.5,19.7,0.43200000000000005,3.3,4.5,0.731,0.6,5.6,6.3,11.2,2.7,0.3,5.3,5.6,24.0,108.0,113.0
Earl Watson,2006-07,SEA,PG,77.0,25.0,2152.0,6.4,16.7,0.38299999999999995,2.6,3.6,0.735,0.8,3.7,4.5,10.6,2.4,0.6,4.1,3.7,17.6,101.0,111.0
Earl Watson,2007-08,SEA,PG,78.0,73.0,2269.0,7.4,16.4,0.45399999999999996,2.4,3.2,0.7659999999999999,0.9,4.0,4.9,11.7,1.5,0.2,3.8,3.5,18.4,105.0,112.0
Earl Watson,2008-09,OKC,PG,68.0,18.0,1776.0,5.0,13.1,0.384,2.3,3.1,0.755,1.0,4.2,5.3,11.3,1.4,0.3,4.5,4.0,12.9,93.0,112.0
Earl Watson,2009-10,IND,PG,79.0,52.0,2322.0,4.7,11.2,0.426,2.6,3.6,0.71,1.2,4.0,5.1,8.5,2.2,0.3,3.7,3.9,13.2,100.0,108.0
Earl Watson,2010-11,UTA,PG,80.0,13.0,1567.0,4.2,10.3,0.41,1.9,2.8,0.6709999999999999,1.7,4.4,6.1,9.4,2.1,0.6,3.9,4.9,11.5,100.0,112.0
Earl Watson,2011-12,UTA,PG,50.0,2.0,1033.0,2.7,8.1,0.33799999999999997,1.6,2.3,0.674,1.5,4.6,6.1,11.0,2.7,1.1,4.3,5.3,7.6,90.0,106.0
Earl Watson,2012-13,UTA,PG,48.0,4.0,829.0,2.4,7.6,0.308,1.1,1.6,0.68,1.5,4.1,5.5,12.1,2.5,0.5,4.4,6.0,6.1,88.0,108.0
